产品分类,产品名称,被抽样企业名称,通报单位,抽检结果,通报时间,通报文号,规格,商标,生产企业名称,生产企业地址,被抽样企业名称,被抽样企业地址,通报单位,生产省份,通报时间,不合格原因,检测结果,标准/法规限值,措施,判定结果,备注,伙伴网链接,抽检层级,网站
调味品-->复合调味品,辣椒酱,内蒙古西贝情餐饮有限责任公司万达店,内蒙古市场监管局,合格,2015-05-21,,500g/袋,,内蒙古西贝情餐饮有限责任公司万达店,呼和浩特市赛罕区新华大街万达广场26号3楼,内蒙古西贝情餐饮有限责任公司万达店,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396643
调味品-->其他类,特级原味火锅底料,呼和浩特市新城区沸腾天下川菜馆,内蒙古市场监管局,合格,2015-05-21,,500ml/份,,呼和浩特市新城区沸腾天下川菜馆,呼和浩特市新城区兴安北路路西,呼和浩特市新城区沸腾天下川菜馆,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396649
调味品-->复合调味品,芝麻酱,赤峰市红山区天运小肥羊火锅城,内蒙古市场监管局,合格,2015-05-21,,500g/袋,,/,/,赤峰市红山区天运小肥羊火锅城,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396656
调味品-->复合调味品,辣椒酱,独山子区红辣椒调味食品厂,内蒙古市场监管局,合格,2015-05-22,,计量称重,,独山子区红辣椒调味食品厂,克拉玛依市独山子区延安路3－116号,独山子区红辣椒调味食品厂,,内蒙古市场监管局,,2015-05-22,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397013
调味品-->复合调味品,原野细油辣椒豆瓣酱,新疆原野食品有限责任公司,内蒙古市场监管局,合格,2015-05-22,,计量称重 半固体调味料,,新疆原野食品有限责任公司,昌吉州吉木萨尔县环北区北环路,新疆原野食品有限责任公司,,内蒙古市场监管局,,2015-05-22,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397014
调味品-->酿造酱,辣椒酱,天山区中山路粉粉粉小吃店,内蒙古市场监管局,合格,2015-05-22,,计量称重,,天山区中山路粉粉粉小吃店,乌鲁木齐市天山区中山路430号,天山区中山路粉粉粉小吃店,,内蒙古市场监管局,,2015-05-22,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397089
调味品-->酿造酱,辣椒酱,天山区文化路王亚楠米粉馆,内蒙古市场监管局,合格,2015-05-22,,计量称重,,天山区文化路王亚楠米粉馆,乌鲁木齐市天山区文化路生产巷4号楼1单元103室,天山区文化路王亚楠米粉馆,,内蒙古市场监管局,,2015-05-22,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397090
调味品-->酿造酱,辣椒酱,天山区琳琳饭馆,内蒙古市场监管局,合格,2015-05-22,,计量称重,,天山区琳琳饭馆,乌鲁木齐市天山区解放北路311号,天山区琳琳饭馆,,内蒙古市场监管局,,2015-05-22,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397091
调味品-->酿造酱,辣椒酱,天山区文化路辣风芹米粉店,内蒙古市场监管局,合格,2015-05-22,,计量称重,,天山区文化路辣风芹米粉店,乌鲁木齐市天山区文化路6巷7号楼101号,天山区文化路辣风芹米粉店,,内蒙古市场监管局,,2015-05-22,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397092
调味品-->酿造酱,辣椒酱,天山区杨佳乐野蘑菇土鸡米粉店,内蒙古市场监管局,合格,2015-05-22,,计量称重,,天山区杨佳乐野蘑菇土鸡米粉店,乌鲁木齐市天山区文化路9号11幢1－102号,天山区杨佳乐野蘑菇土鸡米粉店,,内蒙古市场监管局,,2015-05-22,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397093
调味品-->酿造酱,辣椒酱,天山区文化路福客徕砂锅店,内蒙古市场监管局,合格,2015-05-22,,计量称重,,天山区文化路福客徕砂锅店,乌鲁木齐市天山区文化路6巷2号,天山区文化路福客徕砂锅店,,内蒙古市场监管局,,2015-05-22,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397094
调味品-->酿造酱,辣椒酱,乌鲁木齐市米东区昊佳米粉店,内蒙古市场监管局,合格,2015-05-22,,计量称重,,乌鲁木齐市米东区昊佳米粉店,乌鲁木齐市米东区古牧地中路沿河巷门面,乌鲁木齐市米东区昊佳米粉店,,内蒙古市场监管局,,2015-05-22,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397095
调味品-->复合调味品,火锅底料,天山区新华北路丹璐购物中心巴倒烫火锅店,内蒙古市场监管局,合格,2015-05-22,,计量称重,,天山区新华北路丹璐购物中心巴倒烫火锅店,乌鲁木齐市天山区新华北路139号丹璐购物中心,天山区新华北路丹璐购物中心巴倒烫火锅店,,内蒙古市场监管局,,2015-05-22,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397096
调味品-->复合调味品,火锅底料（自制）,乌鲁木齐市心灵手巧饮食文化有限公司,内蒙古市场监管局,合格,2015-05-22,,计量称重 复合调味料,,乌鲁木齐市心灵手巧饮食文化有限公司,乌鲁木齐市天山区体育馆路6－41号－2号,乌鲁木齐市心灵手巧饮食文化有限公司,,内蒙古市场监管局,,2015-05-22,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397097
调味品-->复合调味品,火锅底料（自制）,天山区体育馆路火宴肥牛餐厅,内蒙古市场监管局,合格,2015-05-22,,计量称重 复合调味料,,天山区体育馆路火宴肥牛餐厅,乌鲁木齐市天山区体育馆路665号,天山区体育馆路火宴肥牛餐厅,,内蒙古市场监管局,,2015-05-22,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397098
调味品-->其他类,自制辣椒油,满洲里市领川川味小吃部,内蒙古市场监管局,合格,2015-05-21,,500g/袋,,满洲里市领川川味小吃部,满洲里市华埠大街以南万达广场室内步行街2层2010号,满洲里市领川川味小吃部,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396530
调味品-->其他类,辣椒油,满洲里市过锅瘾焖锅店,内蒙古市场监管局,合格,2015-05-21,,125g/袋,,满洲里市过锅瘾焖锅店,满洲里市华埠大街以南万达广场室内步行街2层2007号,满洲里市过锅瘾焖锅店,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396533
调味品-->复合调味品,自制辣椒酱,二连浩特市蒙源涮府,内蒙古市场监管局,合格,2015-05-21,,500g/份,,/,/,二连浩特市蒙源涮府,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396540
调味品-->复合调味品,蒜蓉辣酱,赤峰市红山区天运小肥羊火锅城,内蒙古市场监管局,合格,2015-05-21,,500g/袋,,/,/,赤峰市红山区天运小肥羊火锅城,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396556
调味品-->复合调味品,辣椒酱,呼和浩特市赛罕区谷清唐食语粥餐厅,内蒙古市场监管局,合格,2015-05-21,,500g/份,,呼和浩特市谷清唐食语粥,呼和浩特市赛罕区乌兰察布东街,呼和浩特市赛罕区谷清唐食语粥餐厅,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396561
调味品-->复合调味品,辣椒酱,呼和浩特市赛罕区九鼎鲜经典涮肉坊,内蒙古市场监管局,合格,2015-05-21,,0.5kg/份,,赛罕区九鼎鲜经典涮肉坊,呼和浩特市丰州路巨海城九区,呼和浩特市赛罕区九鼎鲜经典涮肉坊,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396581
调味品-->其他类,麻辣烫底料,内蒙古大学第一部学生第一餐厅三楼美食休闲园,内蒙古市场监管局,合格,2015-05-21,,500ml/份,,内蒙古大学第一部学生第一餐厅三楼美食休闲园,呼和浩特市大学西路235号,内蒙古大学第一部学生第一餐厅三楼美食休闲园,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396583
调味品-->复合调味品,辣椒酱,内蒙古大学第一部学生第一餐厅三楼美食休闲园,内蒙古市场监管局,合格,2015-05-21,,500ml/份,,内蒙古大学第一部学生第一餐厅三楼美食休闲园,呼和浩特市大学西路235号,内蒙古大学第一部学生第一餐厅三楼美食休闲园,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396584
调味品-->复合调味品,辣椒酱,香格里拉大酒店（呼和浩特）有限公司,内蒙古市场监管局,合格,2015-05-21,,500g/份,,香格里拉大酒店（呼和浩特）有限公司,内蒙古自治区呼和浩特市回民区锡林南路5号,香格里拉大酒店（呼和浩特）有限公司,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396592
调味品-->复合调味品,辣椒酱,呼和浩特市新城区兴泰御都重庆德庄火锅店,内蒙古市场监管局,合格,2015-05-21,,500g/份,,呼和浩特市新城区兴泰御都重庆德庄火锅店,呼和浩特市新城区乌兰察布西路,呼和浩特市新城区兴泰御都重庆德庄火锅店,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396604
调味品-->其他类,火锅蘸料（传统麻酱）,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,内蒙古市场监管局,合格,2015-05-21,,500g/袋,,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,内蒙古自治区呼和浩特市人民路学府康都D座,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396613
调味品-->其他类,火锅蘸料（特制海鲜蘸料）,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,内蒙古市场监管局,合格,2015-05-21,,500g/袋,,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,内蒙古自治区呼和浩特市人民路学府康都D座,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396614
调味品-->其他类,火锅底料（营养滋补锅）,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,内蒙古市场监管局,合格,2015-05-21,,500g/袋,,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,内蒙古自治区呼和浩特市人民路学府康都D座,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396615
调味品-->其他类,火锅底料（川香麻辣锅）,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,内蒙古市场监管局,合格,2015-05-21,,500g/袋,,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,内蒙古自治区呼和浩特市人民路学府康都D座,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396616
调味品-->其他类,火锅底料（原汁番茄锅）,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,内蒙古市场监管局,合格,2015-05-21,,500g/袋,,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,内蒙古自治区呼和浩特市人民路学府康都D座,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396617
调味品-->其他类,火锅底料（虫草母鸡锅）,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,内蒙古市场监管局,合格,2015-05-21,,500g/袋,,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,内蒙古自治区呼和浩特市人民路学府康都D座,呼和浩特市半亩地莜面大王餐饮美食有限公司鼎上鲜涮肉坊,,内蒙古市场监管局,,2015-05-21,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=396618
调味品-->复合调味品,自制火锅底料,本溪市平山区釜山馆麻辣烫店,辽宁市场监管局,合格,2015-05-26,,/,,/,/,本溪市平山区釜山馆麻辣烫店,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398632
调味品-->香辛料调味品,蜂蜜糖蒜,博野县康源酱菜厂,河北市场监管局,不合格,2015-05-27,,360g/袋,昕圣康,唐山瑞莎实业集团有限公司惠民园分公司,唐山市路南区正泰里惠民园商业中心,博野县康源酱菜厂,博野县南小王食品工业园,河北市场监管局,,2015-05-27,苯甲酸,1.3g/kg,≤1.0g/kg,依法处理,不合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=78894
调味品-->香辛料调味品,蜂蜜糖蒜,唐山瑞莎实业集团有限公司惠民园分公司,河北市场监管局,不合格,2015-05-27,,360g/袋,昕圣康,博野县康源酱菜厂,博野县南小王食品工业园,唐山瑞莎实业集团有限公司惠民园分公司,唐山市路南区正泰里惠民园商业中心,河北市场监管局,,2015-05-27,苯甲酸,1.3g/kg,≤1.0g/kg,依法处理,不合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=78975
调味品-->酿造酱,滑嘟嘟沙茶酱,北京新辣道餐饮管理有限公司密云鼓楼大街餐饮分公司,北京市场监管局,合格,2015-05-27,,900g/罐,/,江苏滑嘟嘟食品有限公司,江苏南通市青年东路先锋工业园区,北京新辣道餐饮管理有限公司密云鼓楼大街餐饮分公司,/,北京市场监管局,,2015-05-27,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=401456
调味品-->复合调味品,C3火锅底料,北京新辣道餐饮管理有限公司密云鼓楼大街餐饮分公司,北京市场监管局,合格,2015-05-27,,450克/袋,/,北京鸿日鸿源食品有限公司,北京市怀柔区雁栖经济开发区雁栖南一街15号1幢1层01,北京新辣道餐饮管理有限公司密云鼓楼大街餐饮分公司,/,北京市场监管局,,2015-05-27,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=401457
调味品-->复合调味品,呷哺特制麻辣锅底,呷哺呷哺餐饮管理有限公司北京第二百二十七分店,北京市场监管局,合格,2015-05-27,,190克,/,呷哺呷哺餐饮管理有限公司,北京市大兴区黄村镇孙村组团物顺南路北侧,呷哺呷哺餐饮管理有限公司北京第二百二十七分店,/,北京市场监管局,,2015-05-27,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=401458
调味品-->酿造酱,麻辣酱,北京天多恒基餐饮中心,北京市场监管局,合格,2015-05-27,,散装,/,不详,不详,北京天多恒基餐饮中心,/,北京市场监管局,,2015-05-27,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=401459
调味品-->酿造酱,麻辣酱,北京天多恒基餐饮中心,北京市场监管局,合格,2015-05-27,,散装,/,不详,不详,北京天多恒基餐饮中心,/,北京市场监管局,,2015-05-27,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=401460
调味品-->复合调味品,呷哺特制麻辣锅底,呷哺呷哺餐饮管理有限公司北京第三十四分店,北京市场监管局,合格,2015-05-27,,190克/袋,/,呷哺呷哺餐饮管理有限公司,北京市大兴区黄村镇孙村组团物顺南路北侧,呷哺呷哺餐饮管理有限公司北京第三十四分店,/,北京市场监管局,,2015-05-27,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=401461
调味品-->复合调味品,菌汤锅底,呷哺呷哺餐饮管理有限公司北京第三十四分店,北京市场监管局,合格,2015-05-27,,100g/袋,/,北京雁栖忆霖食品有限公司,北京市怀柔区雁栖工业开发区雁栖西二路2号,呷哺呷哺餐饮管理有限公司北京第三十四分店,/,北京市场监管局,,2015-05-27,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=401462
调味品-->酿造酱,辣椒酱,北京国润富力酒店物业管理有限公司,北京市场监管局,合格,2015-05-27,,散装,/,北京国润富力酒店物业管理有限公司,北京市房山区长阳镇昊天北大街48号208号楼,北京国润富力酒店物业管理有限公司,/,北京市场监管局,,2015-05-27,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=401463
调味品-->复合调味品,C2火锅底料,北京新辣道餐饮管理有限公司阜成门餐饮分公司,北京市场监管局,合格,2015-05-27,,450克,/,北京鸿日鸿源食品有限公司,北京市怀柔区雁栖经济开发区雁栖南一街15号1幢1层01,北京新辣道餐饮管理有限公司阜成门餐饮分公司,/,北京市场监管局,,2015-05-27,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=401464
调味品-->复合调味品,鲜辣底料,北京世纪滇风餐饮有限公司,北京市场监管局,合格,2015-05-27,,120克/袋,/,三河市香草滇珍食品有限公司,北京市东燕郊开发区潮白大街8号,北京世纪滇风餐饮有限公司,/,北京市场监管局,,2015-05-27,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=401465
调味品-->酿造酱,辣椒酱,北京市韩景台烧烤城八角店,北京市场监管局,合格,2015-05-27,,/,/,北京市韩景台烧烤城八角店,北京市石景山区石景山路25-12号,北京市韩景台烧烤城八角店,/,北京市场监管局,,2015-05-27,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=401466
调味品-->酿造酱,韩国辣酱,北京市韩景台烧烤城八角店,北京市场监管局,合格,2015-05-27,,/,/,北京市韩景台烧烤城八角店,北京市石景山区石景山路25-12号,北京市韩景台烧烤城八角店,/,北京市场监管局,,2015-05-27,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=401467
调味品-->复合调味品,麻辣烫底料,冯在军,湖北市场监管局,不合格,2015-05-28,,/,/,/,/,冯在军,湖北省潜江市章华南路20号,湖北市场监管局,,2015-05-28,罗丹明B,21μg/kg,,依法进行处理,不合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=78824
调味品-->复合调味品,自制火锅香辣酱（蘸料）,本溪市明山区孙记海中捞欢乐火锅水塔店,辽宁市场监管局,合格,2015-05-26,,/,,/,/,本溪市明山区孙记海中捞欢乐火锅水塔店,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398594
调味品-->酿造酱,沙茶酱（火锅蘸料）,本溪市明山区万家灯火海里捞欢乐火锅长江店,辽宁市场监管局,合格,2015-05-26,,/,,/,/,本溪市明山区万家灯火海里捞欢乐火锅长江店,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398596
调味品-->酿造酱,香辣酱,抚顺市顺城区光辉年华肉串麻辣涮肚饭店,辽宁市场监管局,合格,2015-05-26,,/,,抚顺市顺城区光辉年华肉串麻辣涮肚饭店,抚顺市顺城区新城路中段与贵德街交汇处西北角,抚顺市顺城区光辉年华肉串麻辣涮肚饭店,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398602
调味品-->酿造酱,辣白菜酱,抚顺市韩帝园参鸡汤店,辽宁市场监管局,合格,2015-05-26,,/,,抚顺市韩帝园参鸡汤店,抚顺市顺城区新城一街韩帝园一条街,抚顺市韩帝园参鸡汤店,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398603
调味品-->酿造酱,拌菜酱,抚顺市韩帝园参鸡汤店,辽宁市场监管局,合格,2015-05-26,,/,,抚顺市韩帝园参鸡汤店,抚顺市顺城区新城一街韩帝园一条街,抚顺市韩帝园参鸡汤店,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398604
调味品-->酿造酱,拌冷面辣椒酱（水调）,抚顺县石文镇金达来冷面店,辽宁市场监管局,合格,2015-05-26,,/,,抚顺县石文镇金达来冷面店,抚顺县石文镇石文大街北段11-10号,抚顺县石文镇金达来冷面店,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398605
调味品-->酿造酱,辣椒酱,抚顺县石文镇雪岳山烧烤店,辽宁市场监管局,合格,2015-05-26,,/,,抚顺县石文镇雪岳山烧烤店,抚顺县石文镇石文村石文大街北段15-3号,抚顺县石文镇雪岳山烧烤店,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398606
调味品-->酿造酱,辣椒酱,抚顺县石文镇韩璐烧烤店,辽宁市场监管局,合格,2015-05-26,,/,,抚顺县石文镇韩璐烧烤店,抚顺县石文镇石文村石文大街北段16-2号,抚顺县石文镇韩璐烧烤店,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398607
调味品-->酿造酱,油炸辣椒酱,抚顺市新抚区峻豪大冷面店,辽宁市场监管局,合格,2015-05-26,,/,,抚顺市新抚区峻豪大冷面店,抚顺市新抚区站前65方块1栋号,抚顺市新抚区峻豪大冷面店,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398608
调味品-->酿造酱,水调辣椒酱,抚顺市新抚区峻豪大冷面店,辽宁市场监管局,合格,2015-05-26,,/,,抚顺市新抚区峻豪大冷面店,抚顺市新抚区站前65方块1栋号,抚顺市新抚区峻豪大冷面店,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398609
调味品-->酿造酱,油炸辣椒酱,抚顺市新抚区老辣妈妈快餐店站前街店,辽宁市场监管局,合格,2015-05-26,,/,,抚顺市新抚区老辣妈妈快餐店站前街店,抚顺市新抚区站前65方块1栋号,抚顺市新抚区老辣妈妈快餐店站前街店,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398610
调味品-->酿造酱,拌菜用辣椒酱,抚顺县石文镇金达来冷面店,辽宁市场监管局,合格,2015-05-26,,/,,抚顺县石文镇金达来冷面店,抚顺县石文镇石文大街北段11-10号,抚顺县石文镇金达来冷面店,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398611
调味品-->酿造酱,自制辣椒酱,抚顺市开发区银杏树烤肉专门店,辽宁市场监管局,合格,2015-05-26,,/,,/,/,抚顺市开发区银杏树烤肉专门店,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398619
调味品-->酿造酱,自制辣椒酱,抚顺市望花区韩帝园烤肉专门店,辽宁市场监管局,合格,2015-05-26,,/,,/,/,抚顺市望花区韩帝园烤肉专门店,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398620
调味品-->酿造酱,自制辣椒酱,抚顺市开发区李石盛都烧烤,辽宁市场监管局,合格,2015-05-26,,/,,/,/,抚顺市开发区李石盛都烧烤,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398621
调味品-->酿造酱,香辣酱,本溪市平山区万家灯火海里捞欢乐火锅永丰店,辽宁市场监管局,合格,2015-05-26,,/,,/,/,本溪市平山区万家灯火海里捞欢乐火锅永丰店,,辽宁市场监管局,,2015-05-26,,,,,合格,,,省抽,http://db.foodmate.net/choujian/gncj_show.php?id=398627
调味品-->鸡精,鸡精调味料,河南华润万家生活超市有限公司郑州秦岭路分公司,原国家食药总局,合格,2015-05-26,,200g/袋,,上海太太乐食品有限公司,上海市曹安路13号桥南星华公路969号,河南华润万家生活超市有限公司郑州秦岭路分公司,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397460
调味品-->鸡精,鸡精,郑州市丹尼斯生活广场有限公司未来分公司,原国家食药总局,合格,2015-05-26,,40g/袋,,加加食品集团股份有限公司,湖南省宁乡经济技术开发区站前路,郑州市丹尼斯生活广场有限公司未来分公司,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397461
调味品-->香辛料调味品,纯花椒粉,大商集团郑州新玛特购物广场有限公司建设路店,原国家食药总局,合格,2015-05-26,,30g/袋,,巩义市白园食品有限公司,河南省巩义市北山口镇西河村,大商集团郑州新玛特购物广场有限公司建设路店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397462
调味品-->香辛料调味品,辣椒角,河南省新合作商贸有限责任公司郑东新区分公司,原国家食药总局,合格,2015-05-26,,50g/袋,,扶沟县味思美食品厂,扶沟县罗沟经济开发区,河南省新合作商贸有限责任公司郑东新区分公司,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397463
调味品-->其他类,炒制花椒,郑州市丹尼斯生活广场有限公司未来分公司,原国家食药总局,合格,2015-05-26,,25g/袋,,巩义市白园食品有限公司,河南省巩义市北山口镇西河村,郑州市丹尼斯生活广场有限公司未来分公司,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397464
调味品-->酱油,面条鲜酱油,郑州悦家商业有限公司新乡平原路店,原国家食药总局,合格,2015-05-26,,500毫升/瓶,,郑州加加味业有限公司；加加食品集团股份有限公司授权,新郑市梨河镇107国道西侧,郑州悦家商业有限公司新乡平原路店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397465
调味品-->食醋,白醋(配制食醋),郑州悦家商业有限公司新乡平原路店,原国家食药总局,合格,2015-05-26,,360毫升/瓶,,济源市源星实业有限公司,济源市新济路罡头段路南（济源市交警队东500米）,郑州悦家商业有限公司新乡平原路店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397466
调味品-->复合调味品,混合芝麻酱,郑州悦家商业有限公司金水店,原国家食药总局,合格,2015-05-26,,228克/瓶,,郑州市春芝调味品有限公司,郑州市航空港区新港大道南段左侧,郑州悦家商业有限公司金水店,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397467
调味品-->其他类,鸡粉,郑州市惠济区调味食品城中星干调批发部,原国家食药总局,合格,2015-05-26,,1kg/袋,,郑州剑鱼食品有限公司,新郑市郭店镇工业园区黄金大道南侧,郑州市惠济区调味食品城中星干调批发部,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397468
调味品-->鸡精,鸡精调味料,郑州市惠济区调味食品城中星干调批发部,原国家食药总局,合格,2015-05-26,,200g/袋,,郑州剑鱼食品有限公司,新郑市郭店镇工业园区黄金大道南侧,郑州市惠济区调味食品城中星干调批发部,,原国家食药总局,,2015-05-26,,,,,合格,,,国抽,http://db.foodmate.net/choujian/gncj_show.php?id=397469
